7564 2
97788 -10.009780 -8.455801
107324 -7.437231 -6.224914
21442 -0.352892 1.602089
8939 -2.231817 2.798434
31033 -0.369545 1.642573
37399 -0.179526 -4.567347
39026 3.176575 -3.323962
50858 -0.928007 -4.768103
64465 -3.185290 -8.348140
102440 -1.792671 -5.943476
105108 -13.116998 -4.460766
3249 1.561190 2.907623
6301 -6.459138 0.897740
26492 -12.967178 -4.603602
37470 3.321791 9.090948
44786 -6.558875 0.922338
72149 -20.224342 -0.269540
77024 -13.805702 -4.950620
95441 -17.418949 8.714247
4341 -12.221828 -4.687662
23923 -12.285192 -4.663061
34453 -12.213638 -4.703623
37969 -0.391542 -6.005434
50143 -11.819388 -4.863106
52726 -7.581173 -12.331603
60518 5.267653 -10.628807
62832 -12.165746 -4.715766
63865 -2.999668 -7.010213
64531 -11.943460 -4.901124
70896 -10.715433 -19.292027
78701 -12.015168 -4.886267
87160 -7.335507 -10.314331
35386 -6.495509 8.592374
13719 -6.530844 8.629354
30546 -6.607980 8.696702
38080 -5.245902 7.495131
61625 1.491178 -18.462427
72438 -6.182020 8.252107
74214 -6.610156 8.692010
76056 -6.604663 8.706527
80496 -6.282352 8.368409
99423 -6.237140 8.334945
99879 -6.618600 8.711534
16108 -0.296061 -0.097714
80883 0.187148 -0.238460
92034 -7.476414 0.903587
95953 -8.643596 0.699790
101067 -1.129290 -9.931460
19882 -20.551085 -0.592124
49385 11.863256 -13.967880
36767 -4.981050 -7.189893
2038 3.586187 -1.350430
15164 -2.346533 -8.818977
19277 14.971200 -4.473171
46155 -6.254620 -11.414840
49785 -5.053115 -7.143089
84356 -5.146660 -5.714636
102933 -5.829592 -8.429642
36482 15.123187 -4.512055
46915 14.945655 -4.438285
103458 14.541212 -4.406109
1172 -6.093899 -8.153720
1779 -5.979248 -8.301692
11460 -5.724926 -8.635596
45335 -5.745806 -8.572309
46443 -5.733049 -8.545800
49582 -5.787705 -8.509786
103049 -15.972844 -11.204062
31851 4.080432 -8.913907
35574 10.640557 -1.347122
41266 2.138551 -11.127354
73992 10.540548 -1.504034
84490 0.430492 -4.123684
106533 10.623950 -1.463222
107436 4.121025 -8.893750
16020 -4.377828 0.824795
40371 -6.192370 -1.530486
65750 -5.070127 1.267794
71932 -4.591807 0.703694
75198 -4.583315 1.072669
75787 -4.467359 1.096106
77139 -4.775811 1.164623
82762 -4.784564 0.910422
85189 -4.818525 1.054724
85565 -4.330501 2.691040
89340 -1.661462 -15.604859
107907 -4.845467 0.430773
9904 -2.920225 6.743120
39109 -2.507788 2.790511
4128 3.593583 -18.301214
6505 3.599557 -18.288099
13274 -5.434458 -14.664272
16426 -11.070168 -1.767110
21214 -14.355160 -1.988410
25108 3.502360 -18.194204
25867 -11.277650 -25.405231
37482 -4.635784 4.503698
43077 0.287091 -14.130694
44685 -7.051569 -1.350746
45411 3.531405 -18.301815
48139 3.680055 -18.033070
48643 -5.248483 6.600681
49917 2.184114 -16.584869
50287 -3.956382 1.057479
65546 3.745826 -18.610676
68145 -9.090085 7.836445
77634 3.754308 -18.650173
78457 -11.074918 -25.415239
85655 -2.589041 8.537565
87773 2.306054 -16.744621
88363 3.761307 -18.523830
93580 -6.467596 17.943054
94195 3.529787 -18.269011
103313 2.982001 -2.501540
103439 -10.350407 -13.013370
106576 3.765090 -18.615107
39556 -26.420267 -8.195121
28938 -26.518929 -8.012472
99883 -27.463432 -8.870323
102913 -26.202852 -8.144439
3221 -1.499377 -15.644599
9612 -1.482736 -15.728969
12658 -1.622797 -15.753021
13045 -12.787510 -17.521402
15053 -1.629976 -15.784553
18118 -7.629603 -11.460478
23411 -9.001505 -11.056451
28953 -13.163383 -14.894549
31459 -7.645824 -11.391766
34706 -1.673780 -15.835782
37341 -8.935905 -10.990647
50209 -4.959390 -5.099590
51051 -7.175955 -15.696495
59807 -8.468209 -12.384575
64290 -14.711267 -11.679906
68011 -7.909796 -11.542284
71649 -7.411404 -11.056721
71973 -4.846303 -5.884114
72182 -5.406123 -5.018903
76770 -12.324107 -10.734315
80934 -4.512614 -5.915205
82832 -1.625024 -15.795269
89285 -4.797695 -4.879202
92454 -1.637335 -15.817600
93826 -9.431383 -10.660132
97828 -8.370461 -12.153417
104249 -6.747985 -17.741352
106334 -4.405134 -5.541854
106426 -10.269701 -24.547297
68201 -3.447984 -5.118529
79312 -4.857074 5.305917
93440 -4.634172 -9.137480
795 -0.899070 -1.786307
59047 -0.423965 -2.179821
70090 1.049846 -0.714549
70767 -0.086999 -2.696212
94858 4.038172 6.719282
25459 -5.995351 -2.543780
68442 -4.639571 0.856032
69977 -0.533844 9.735310
74650 5.683212 3.586208
78985 -14.062983 -8.043830
10879 -14.122486 -8.111643
19025 -14.108428 -8.022753
23003 -14.084530 -8.030114
25864 -13.736663 -7.698971
29069 -14.143214 -8.193865
29380 -14.249729 -8.052150
32820 -13.759715 -7.659933
33565 -13.821110 -8.028907
52986 -13.485874 -7.439487
91631 -14.294346 -8.306960
101801 -14.084621 -7.888517
23688 -8.825336 0.740194
14225 -8.043082 3.553514
15590 -9.000126 0.417879
17711 -8.760247 0.531221
24736 -9.402960 1.170054
33477 -15.251151 -21.822590
41571 -8.060771 0.889316
47715 -8.707921 0.621813
71854 -8.924989 0.823465
73319 14.904626 -2.706831
90134 -7.727062 1.098023
96323 -20.893053 -7.666829
96395 -8.869530 0.218120
6806 -0.206656 -4.069431
9434 -1.807806 -4.655941
30912 6.754982 -2.047962
46805 -2.373180 -3.243522
57917 0.920472 -13.505431
65345 0.228467 -2.495766
67842 -1.422339 -6.073827
95427 -1.966188 -5.843718
103770 -1.651154 0.974205
11649 3.816836 -1.601149
17776 -4.499233 -6.124485
24381 -8.944718 -0.866962
31175 4.548500 -4.269135
33253 5.245658 -1.380899
36460 3.192674 -7.044696
39689 3.472256 -1.853678
56095 -1.315107 -3.464297
69868 4.671574 -1.700217
74776 1.804672 7.387207
77179 4.153404 -1.611510
84875 4.373256 -4.049497
95659 4.417273 -1.923221
106067 4.820537 -4.512371
976 3.204398 -7.164217
13412 -27.492214 -5.411492
16867 3.129831 -7.196410
52774 -11.589043 -13.742824
61963 3.198457 -7.154533
63124 3.201846 -7.152115
63978 3.211752 -7.157008
79323 -11.414475 -13.514565
82186 5.018711 -1.529131
85903 3.212766 -7.023287
102629 3.252018 -7.153033
107855 -2.976039 4.748893
1329 4.620569 -2.563381
22873 -0.843608 0.366702
23946 -2.033546 -1.347547
40228 1.528134 2.685338
67549 2.404067 4.767465
85796 -1.804665 -0.514258
93373 0.282004 0.281033
98858 3.584236 -1.385402
101889 -4.694480 -4.885436
55595 4.145473 -4.166099
4163 13.137629 0.724983
10532 10.732628 -8.320306
11283 4.726885 -4.327796
12001 13.385737 2.692832
15900 -4.593518 -9.358937
16509 -26.628227 -7.844050
20764 13.912942 3.245327
29466 -1.757721 -5.945976
30832 -1.946770 -4.374984
35171 10.381063 -5.437702
39642 12.418602 2.264448
46476 11.390398 -7.986582
50611 4.496000 0.020673
50904 11.020032 -8.187362
53624 -25.768629 -8.506792
56376 7.549713 6.738305
59220 5.280769 -5.260413
59523 12.237090 -5.980499
68281 -5.741186 -3.729036
89826 13.979609 3.302780
92123 -2.809693 -6.443880
92774 8.493876 2.139265
108050 -5.109935 -3.936349
5430 14.033379 3.352679
7210 14.025282 3.350512
16791 14.034301 3.355577
27752 13.995071 3.331699
58549 14.032887 3.355193
88220 14.030250 3.354208
89616 14.025101 3.343291
101913 14.029745 3.350298
103559 14.009513 3.330709
17095 -3.509323 -6.555727
30960 9.476430 -3.718252
33079 0.484628 -8.482451
40231 -0.197824 -6.026358
52449 -0.300735 -5.803555
54972 -17.052866 -20.512772
56467 -8.839644 -25.384146
72955 -5.706643 -6.742463
92533 -3.687965 -2.030186
101103 -1.058176 -5.226720
101542 -8.191938 10.428083
103621 -0.845102 -9.677037
106920 0.747492 -8.511156
107445 0.525006 -7.926450
75228 0.129304 -5.859037
26688 -3.088709 -5.483679
41819 -7.104826 -10.325612
41908 0.743612 -5.683955
43810 -3.390535 -8.672662
48326 -7.181193 -10.261146
52678 -12.373478 3.474437
60662 1.722210 1.117568
65211 0.705850 -5.614389
72993 0.714997 -5.636254
73697 -4.459753 -4.957287
88925 0.933821 -5.352693
92451 -4.409789 -8.723325
94754 -1.943239 -4.061194
103225 -1.901218 1.297936
104044 -0.758817 -6.074433
45810 -7.016220 -16.588234
67956 1.501378 -4.117920
71654 2.601062 -3.127417
24564 -8.161452 10.395204
25243 1.517054 -4.578182
36330 -8.196902 10.460275
38772 -8.201333 10.458306
39433 -8.156102 10.400075
46098 -5.604801 -9.381078
53811 0.832179 -6.790012
72095 -8.200467 10.468316
86097 -8.195118 10.464417
89914 -8.203562 10.459114
92951 -8.165630 10.403435
93697 -7.329102 -17.043503
3372 -7.664526 -16.981350
3643 -6.075681 -18.872820
9194 -6.859766 -17.111914
13619 -7.932207 -9.998448
16747 -5.972783 -18.888248
18871 -9.389646 -17.887243
22987 -6.380368 -18.131350
25209 -7.253368 -16.475840
27892 -5.892008 -17.711548
30054 -8.227396 -9.843015
39829 -6.101197 -17.829128
40469 -8.945068 -13.990574
43226 -7.914035 -11.011661
43608 -7.615286 -16.689661
44461 -5.867748 -17.605059
44911 -9.274904 -14.446051
50013 -8.291167 -10.921556
50740 -6.094979 -18.860712
55792 -7.676020 -16.782804
56414 -1.989581 -16.242550
57962 -7.770464 -16.838274
59901 -5.557165 -18.157074
60281 -6.016806 -18.948170
62990 -5.972250 -17.745945
69645 -7.545827 -16.852800
69689 -8.185698 -11.021516
80199 -7.446160 -17.011084
87426 -7.539988 -16.752478
87484 -6.942463 -17.074333
93994 -9.617421 -6.278285
95940 -7.811465 -11.084904
105256 -6.637745 -17.541639
105361 -8.166862 -10.975813
107793 -8.189126 -9.855156
59418 -9.610853 -6.309224
68858 -9.646185 -6.308076
83722 -9.652922 -6.289067
87907 -9.775531 -6.354734
90690 -2.370540 6.771142
91541 -3.383926 0.756279
94000 -9.637606 -6.312555
23869 -8.035764 -12.742534
37271 -8.482533 -12.135585
44269 -7.890430 -12.540658
50178 -9.099131 -12.813241
100778 -7.413519 -6.188961
104237 -8.227113 -12.437871
25822 11.077314 -15.237124
5657 -8.705754 0.701645
7622 10.886631 -15.491458
13360 10.968284 -15.474719
25675 -8.181526 0.858802
56123 10.967230 -15.498707
59624 -12.180144 3.458111
61470 11.291671 -14.945755
67403 10.961950 -15.372440
72826 -8.640677 0.506008
81053 11.332304 -14.592772
84209 12.009990 -14.056134
9790 -17.749214 -1.613963
75358 -20.831993 -1.276218
446 12.926650 -14.561738
2057 11.395647 -14.366388
2747 -0.114321 -20.085560
5225 12.352531 -13.652040
8661 10.793057 -13.949512
8919 12.213550 -14.274983
10691 -13.002786 -7.555730
15765 -5.727091 -9.337184
16976 -8.860676 -25.321352
20564 12.212753 -14.264148
23840 12.222392 -14.266933
24723 12.492706 -14.171764
25683 11.832547 -13.985807
27797 -4.232561 9.811780
28665 12.331741 -13.622310
30082 12.210529 -14.253118
30305 -8.785307 0.633335
31476 -8.603498 1.867085
32844 12.341285 -13.671515
38822 2.795781 0.069940
40766 12.198255 -14.249838
44942 12.358982 -13.651389
50053 12.672181 -8.955869
53647 -2.017265 5.824559
55000 12.337337 -13.661729
61299 12.355882 -13.651451
66120 -6.160109 4.894168
66963 11.971920 -13.946615
70446 12.249229 -14.243391
72342 11.845724 -13.933946
73127 11.174362 -14.253132
73436 12.139769 -13.953295
77743 11.469663 -14.373222
78472 12.213806 -14.261470
78597 12.290645 -13.404141
85661 11.860348 -13.948234
85668 10.846426 -13.957167
85687 12.228303 -14.227577
86192 12.174477 -14.258921
91241 12.379173 -13.870911
91928 12.357132 -13.663407
98113 11.823111 -13.959906
100720 11.002085 -14.009720
102905 11.357865 -14.386499
103818 12.364433 -13.630573
182 0.100271 -3.238506
16651 -0.286992 2.599309
30206 0.339168 3.175901
51059 -4.523479 -5.825097
54532 -0.494168 2.230774
66949 -0.515071 2.206810
26816 -2.628227 4.107776
28450 -4.426884 3.346380
4305 1.928555 -7.884767
10465 12.250422 -8.209510
14799 11.856561 -2.984146
15129 -0.673596 -9.479394
15290 -0.859518 -9.876403
17169 1.918644 -7.875069
21493 1.912222 -7.764937
21736 -8.638637 -26.057848
30711 5.847105 0.915935
31971 5.979489 1.027977
32678 3.898032 -8.532875
34376 -5.465436 -2.528106
34640 0.776421 -8.392593
36874 -5.470113 -15.421840
38157 -6.090828 -6.552448
38172 1.958457 -7.819884
40083 -5.525578 -15.259973
41897 0.634113 -9.398355
43118 2.362019 -6.671744
48974 0.611561 -8.384519
49479 3.073790 -2.182147
50630 1.930301 -7.908098
53711 1.940591 -7.867608
54030 0.864209 -8.106048
54838 1.960453 -7.974366
63921 -8.375460 -4.099733
65030 0.921574 -8.239061
65643 -5.371984 -15.752635
70925 0.188096 -12.097315
71130 -5.727807 -8.475375
73122 11.893151 -3.641895
76206 0.796572 -8.256032
76455 0.789711 -8.383647
76465 1.877532 -7.724642
76485 -3.063883 -7.216703
77671 8.621754 -9.425064
85266 10.919374 9.122540
88673 -3.332945 -6.799372
88835 -0.641121 9.677658
90266 1.990301 -7.832292
92808 1.811665 -7.866648
92940 2.148121 -7.738754
100677 -4.808063 -0.808701
101264 0.772501 -11.130667
103935 -2.730155 -8.296270
103994 -0.814050 -18.573170
104543 -5.690512 -22.751083
104769 11.291316 -2.982928
106166 10.033540 -22.959349
106801 12.267909 2.276634
107496 0.773202 -8.375306
649 -12.913942 -17.081722
12796 -0.027485 -13.759465
43820 -2.945220 -5.809183
48811 -2.641457 -5.751763
53376 -2.362221 -5.673079
68262 0.167816 -13.907250
77467 0.212571 -13.843369
89747 6.174541 5.536176
583 4.398300 -2.305659
1816 4.452568 -1.891916
2503 4.853776 -2.530727
3452 3.277418 -2.270721
6185 12.756505 -5.921853
7501 4.097106 -2.579890
11383 12.423339 -5.971095
13008 -7.106972 1.369888
17130 10.592419 -5.531798
20209 4.529896 -2.347790
22999 3.883563 -2.696334
26215 3.863459 0.483832
26531 8.948137 -0.381158
29320 5.071883 -1.760897
29676 12.148377 -6.084400
53142 3.614758 -2.109765
53541 6.805133 -2.266750
54711 4.532381 -2.354813
58458 8.720526 -0.508143
61604 4.743644 -2.032165
66201 4.896448 -2.987509
67496 -3.333866 4.933908
75798 5.511477 -2.589695
75825 12.439137 -5.956804
76261 11.971246 -6.306108
80035 4.073258 -2.676745
80523 -17.114391 -1.434624
87237 -4.414019 -6.064968
89088 4.903673 -2.169880
89815 -12.569291 -15.212207
90945 8.558712 -3.527743
97189 1.249285 -4.278003
107405 4.961348 -2.714380
24700 -2.322164 -13.536647
58423 -3.806220 6.629232
33692 -28.932251 -9.183428
167 -28.978355 -9.225140
15624 -28.952612 -9.207338
31660 -28.942959 -9.193987
33807 -28.975555 -9.224861
34129 -28.854097 -9.115334
39901 -28.952044 -9.202495
45251 -28.891102 -9.151234
52021 -28.994217 -9.237431
73352 -28.853249 -9.177498
75840 -28.941113 -9.192470
77244 -28.916342 -9.169447
80317 -28.974220 -9.218018
91226 -28.815125 -9.095984
100120 -28.975025 -9.225300
2169 0.952976 7.703794
14628 2.075382 4.072827
27096 0.667421 7.487238
31077 0.659622 7.422895
33437 0.631287 7.540785
91096 1.553986 4.367013
95393 0.757623 7.620840
4659 2.245678 3.968170
23671 2.174364 3.881202
31899 2.260501 4.028742
20632 1.419102 4.367053
77879 1.501793 4.220050
86491 1.242316 4.436290
33613 -7.296821 0.710025
87699 -10.418041 -16.510637
550 -3.348381 -6.762625
8442 -3.519136 -2.193332
14687 -1.632121 -8.441348
18745 -2.737351 -7.874805
25236 -1.943401 -7.381281
29233 -1.665584 -8.454777
34588 -1.638466 -8.435921
53773 0.789734 -9.364344
53781 -1.559917 -8.261791
54956 -15.156893 -20.324011
55620 -2.774624 -7.762858
55867 -20.792576 -1.397220
67146 -3.332809 -7.769997
85874 0.776820 -6.917657
87812 -8.388150 -4.705364
92828 -1.635360 -8.406488
95460 7.175588 -2.328595
101052 -1.519027 -8.426839
101284 -1.302388 -6.770029
103639 -2.890286 -8.665202
103679 -2.817442 -9.946194
103954 -1.770474 -8.719509
104032 -11.564719 -12.321190
104075 -1.469806 -8.567057
105023 -3.788446 -2.662113
106764 -16.564871 -13.878298
107281 -6.587596 -16.503670
1545 -5.139383 -2.143207
17017 -4.142543 4.448318
24133 -3.412911 3.939051
29274 -6.402142 -3.018202
30754 -8.701083 -1.950191
66770 -8.726678 -2.159424
79490 -4.994468 3.174064
76104 -2.460448 -28.702061
57763 1.201645 5.297073
32114 2.700213 4.965805
36588 2.824530 5.146070
37417 2.938820 5.135207
44211 3.309711 5.232507
76944 2.827984 5.230679
86576 2.722542 5.207149
98835 2.911762 5.181897
105072 2.916085 5.125250
84968 -12.604032 -17.898384
1658 -5.140197 12.422782
2451 -4.655156 -16.036015
4666 -5.011008 -15.762636
5600 7.215296 -4.623781
9099 -5.285522 -15.723516
15566 -12.618007 -17.557199
16749 -4.997700 -20.487572
17511 -1.872736 -11.658342
22396 -5.173041 12.413223
25284 -5.098181 12.326241
28583 -12.820854 -17.415993
32510 -12.842440 -17.742914
36177 5.047856 -3.742500
39495 -12.748751 -17.522867
42693 -13.112626 -18.233238
42933 -5.146504 12.353003
54238 -5.159032 12.335177
55281 -13.002203 -18.710503
55730 -5.120367 12.341727
56819 -12.738916 -17.354675
57070 -13.165860 -17.355249
66009 -12.327420 -17.869621
71857 -5.483300 -15.912247
73002 -12.809613 -17.358381
73432 -12.809752 -17.678524
75170 -5.096508 12.424468
76369 -5.152623 12.416683
78900 -5.174541 12.421672
89803 -5.148868 12.420933
91747 -5.141927 12.429681
97556 -13.082367 -17.954767
107018 -1.507124 -5.943953
63410 -4.885339 -4.892547
23254 -4.742817 -4.930808
34512 -4.661461 -4.886107
50984 -12.375968 0.189547
96602 -4.748688 -5.116282
12741 9.653477 -0.032762
18676 4.859621 2.148948
20123 10.363632 0.240726
21046 10.354280 0.240352
35287 10.056459 0.261560
35470 10.085765 0.221628
50713 10.115507 0.189708
87200 10.323182 0.149406
92460 10.076736 0.239574
97367 10.082272 0.255393
103261 10.218540 0.382471
764 -1.017622 -18.695242
2534 -3.627111 -6.389853
6796 2.701625 -3.014672
8822 -6.252203 -0.637898
14302 -0.950054 -18.878372
15355 -0.741009 -17.697098
21716 -1.091194 -18.703924
29035 -0.739327 -17.994299
31530 -1.170388 -17.989710
34797 -1.029198 -17.926744
39131 9.932555 1.834548
46540 2.676476 -3.010858
53221 5.057103 -4.868502
54757 -5.702515 -3.475760
58528 -1.020858 -17.929930
64865 -5.550817 -23.273590
65727 -0.772254 -17.955328
76573 -0.913815 -18.619804
77331 -0.786214 -18.492186
77333 -1.179511 -17.983690
84565 -3.631626 -4.181164
88265 -0.920409 -18.682219
89112 -0.757939 -19.128317
91159 -1.068455 -5.267399
100245 2.718328 -3.087224
103728 -0.500291 -17.839653
107564 -2.007097 -5.796354
108104 3.315059 -4.015459
23023 1.571003 -4.439488
34442 -0.864603 -4.433931
35848 -12.106455 -0.003546
60673 -13.231643 1.066333
71089 -12.704453 0.596748
73417 1.673190 -4.531073
74551 -11.737635 -0.212664
93101 -12.237355 0.151181
102365 1.715503 -4.561485
14096 -15.163221 -21.628742
30409 -12.669937 0.382028
54428 -6.075182 3.687822
81320 -12.701800 0.355429
81715 -12.645245 0.421185
88536 -14.896817 -8.496524
100978 6.229701 -18.003311
31502 -8.110581 -3.903606
15503 -4.130869 -3.233997
15947 -7.654591 -12.643252
53249 -4.312831 9.400876
53287 -7.925830 -3.747270
58875 -5.757412 -14.951094
66405 -8.191740 -3.877097
102045 -7.368990 -13.393846
60938 7.433509 0.774325
15837 -5.636409 -9.347027
19528 7.476774 0.668841
23886 -7.785328 -0.370556
25847 7.390993 0.845187
36271 -8.963798 -19.687449
37982 -3.868104 -9.814883
52527 7.368813 0.809011
72658 -4.859201 4.878606
73182 7.393136 0.808991
77652 7.362534 0.643639
94422 7.505847 0.583236
95199 7.353805 0.967933
95978 -11.087393 -10.232854
99312 7.424378 0.818682
33544 -7.814252 -0.704739
51035 -7.843658 -0.329079
59202 -7.666530 0.208959
1420 -1.377991 -11.782202
44960 -2.501478 -20.018654
107044 -2.858101 -19.321051
12453 -15.822959 -22.415606
86443 2.532889 -3.019460
101269 0.790641 -10.136640
107574 -15.786692 -12.126773
4240 6.950817 3.647138
18134 -6.332930 -4.491479
70867 6.908286 3.536472
96654 7.021961 3.692645
99706 7.029578 3.689914
5898 -5.561176 -4.027985
28077 -5.638220 -3.868045
43693 -5.853166 -4.247563
65481 -13.918035 -7.835230
23319 -2.274743 -3.058125
37446 -2.172422 -2.670572
87511 -3.050106 -8.238793
98377 -13.691975 -7.590257
102203 -3.341131 -8.240165
102229 -14.142090 -7.789096
72483 -4.946098 4.980760
16541 -4.664877 4.648353
31341 -4.805197 4.804358
54674 -6.055581 5.738611
58706 -4.641659 4.716992
12880 9.260412 -4.738688
80557 9.373940 -4.677030
28628 -3.854487 -2.562602
1074 -3.561340 -1.734672
12690 -4.066138 -4.231027
42263 -12.363039 -16.882313
83716 -3.197437 -1.586850
88856 -4.344909 -2.658574
93303 -3.648442 -2.079206
105602 -3.753945 -2.762142
1351 -4.175027 -4.368184
7542 2.019243 6.461388
21321 1.955971 6.289844
29435 -4.501447 -4.912602
55995 2.013969 6.386647
65659 2.068917 6.295972
72820 -4.047689 -4.104406
77284 -4.748971 -5.888244
90392 -0.176798 -3.365525
224 3.126096 1.523048
3847 -3.298396 -1.205048
6998 -4.474477 2.261221
10644 -10.778337 -6.968709
12138 2.931437 10.885147
12249 -4.200804 -2.266117
14694 -3.035224 -8.859301
22384 -26.309736 -7.027040
22798 -12.148026 -11.941272
24977 -4.320660 -2.511638
28375 -3.690408 -1.734630
32777 -3.816994 -2.672742
36324 1.536786 -16.848166
43526 -3.777256 -1.672680
